가조시간(hr),생산자물가,30일평균최저기온,30일평균최고기온,평균 증기압(hPa),연,월,일,30일강우횟수,가격
0,10.5,1.1928,0.0,0.3,3.1,2016,2,1,0,6413
1,10.5,1.1928,0.0,0.2,2.7,2016,2,2,0,6413
2,10.5,1.1928,-0.1,0.1,3.4,2016,2,3,0,6413
3,10.6,1.1928,-0.0,0.1,3.6,2016,2,4,0,6217
4,10.6,1.1928,0.0,0.2,3.5,2016,2,5,0,6217
5,10.6,1.1928,-0.1,0.3,3.5,2016,2,6,0,6217
6,10.7,1.1928,0.0,0.3,3.0,2016,2,7,0,6217
7,10.7,1.1928,0.1,0.2,4.3,2016,2,8,0,6217
8,10.7,1.1928,-0.1,0.1,3.8,2016,2,9,0,6217
9,10.7,1.1928,-0.2,-0.1,3.8,2016,2,10,0,6217
10,10.8,1.1928,-0.2,0.0,7.1,2016,2,11,0,6117
11,10.8,1.1928,-0.2,0.0,15.0,2016,2,12,0,6117
12,10.8,1.1928,-0.2,0.0,15.5,2016,2,13,0,6117
13,10.9,1.1928,-0.3,-0.1,5.4,2016,2,14,0,6117
14,10.9,1.1928,-0.4,0.0,3.8,2016,2,15,0,6117
15,10.9,1.1928,-0.3,0.4,4.6,2016,2,16,0,5617
16,11.0,1.1928,0.0,0.6,4.1,2016,2,17,0,5617
17,11.0,1.1928,0.0,0.6,5.1,2016,2,18,0,5617
18,11.1,1.1928,0.0,0.3,5.6,2016,2,19,0,5617
19,11.1,1.1928,0.1,0.4,3.7,2016,2,20,0,5617
20,11.1,1.1928,0.0,0.5,3.1,2016,2,21,0,5617
21,11.2,1.1928,-0.0,0.2,3.4,2016,2,22,0,5450
22,11.2,1.1928,-0.1,0.2,3.6,2016,2,23,0,5750
23,11.2,1.1928,-0.2,0.3,2.9,2016,2,24,0,5917
24,11.3,1.1928,-0.2,0.3,3.1,2016,2,25,0,5783
25,11.3,1.1928,-0.2,0.3,6.0,2016,2,26,0,5783
26,11.3,1.1928,-0.1,0.3,6.2,2016,2,27,0,5783
27,11.4,1.1928,-0.1,0.2,7.4,2016,2,28,0,5783
28,11.4,1.1928,-0.2,0.4,3.6,2016,2,29,0,5783
29,11.4,1.455,-0.1,0.6,3.3,2016,3,1,0,5783
30,11.5,1.455,0.1,0.5,5.0,2016,3,2,0,5783
31,11.5,1.455,-0.2,0.6,8.2,2016,3,3,0,5547
32,11.6,1.455,-0.0,0.5,13.7,2016,3,4,0,5547
33,11.6,1.455,0.2,0.5,15.9,2016,3,5,0,5547
34,11.6,1.455,0.0,0.6,9.4,2016,3,6,0,5547
35,11.7,1.455,-0.3,0.2,8.9,2016,3,7,0,5547
36,11.7,1.455,-0.4,-0.1,6.0,2016,3,8,0,5547
37,11.7,1.455,-0.4,-0.1,3.8,2016,3,9,0,5713
38,11.8,1.455,-0.4,0.5,2.7,2016,3,10,0,6300
39,11.8,1.455,-0.1,0.9,3.1,2016,3,11,0,6300
40,11.9,1.455,0.1,1.0,2.8,2016,3,12,0,6300
41,11.9,1.455,0.1,0.8,5.1,2016,3,13,0,6300
42,11.9,1.455,0.1,0.6,5.2,2016,3,14,0,6300
43,12.0,1.455,-0.0,0.7,4.3,2016,3,15,0,6300
44,12.0,1.455,0.0,0.5,6.0,2016,3,16,0,6133
45,12.0,1.455,-0.2,0.2,7.5,2016,3,17,0,5633
46,12.1,1.455,-0.3,0.5,13.5,2016,3,18,0,5633
47,12.1,1.455,-0.2,0.7,8.7,2016,3,19,0,5633
48,12.1,1.455,0.1,0.8,7.5,2016,3,20,0,5633
49,12.2,1.455,-0.2,0.8,7.4,2016,3,21,0,5633
50,12.2,1.455,-0.2,0.2,6.5,2016,3,22,0,5633
51,12.3,1.455,-0.3,0.5,5.4,2016,3,23,0,5633
52,12.3,1.455,-0.3,1.0,4.6,2016,3,24,0,5300
53,12.3,1.455,0.0,1.2,5.5,2016,3,25,0,5300
54,12.4,1.455,0.3,1.1,5.4,2016,3,26,0,5300
55,12.4,1.455,0.4,1.3,4.7,2016,3,27,0,5300
56,12.4,1.455,0.5,1.0,5.7,2016,3,28,0,5300
57,12.5,1.455,0.2,1.2,9.0,2016,3,29,0,5300
58,12.6,1.8067,-0.3,0.2,7.0,2016,4,1,0,5500
59,12.6,1.8067,-0.4,0.2,9.7,2016,4,2,0,5500
60,12.6,1.8067,-0.5,0.7,13.6,2016,4,3,0,5500
61,12.7,1.8067,0.0,1.0,12.4,2016,4,4,0,5500
62,12.7,1.8067,0.1,1.2,5.5,2016,4,5,0,5500
63,12.8,1.8067,0.1,1.3,7.5,2016,4,6,0,5500
64,12.8,1.8067,0.3,1.3,12.8,2016,4,7,0,5167
65,12.8,1.8067,0.1,1.4,10.2,2016,4,8,0,5167
66,12.9,1.8067,0.1,0.9,9.3,2016,4,9,0,5167
67,12.9,1.8067,0.0,1.0,10.7,2016,4,10,0,5167
68,12.9,1.8067,-0.1,1.0,10.9,2016,4,11,0,5167
69,13.0,1.8067,0.1,1.4,9.6,2016,4,12,0,5167
70,13.0,1.8067,0.0,1.5,18.1,2016,4,13,0,5167
71,13.0,1.8067,-0.0,0.9,13.3,2016,4,14,0,4733
72,13.1,1.8067,-0.3,0.8,9.5,2016,4,15,0,4733
73,13.1,1.8067,-0.3,1.2,14.7,2016,4,16,0,4733
74,13.2,1.8067,-0.0,1.4,9.3,2016,4,17,0,4733
75,13.2,1.8067,0.3,1.5,10.1,2016,4,18,0,4733
76,13.2,1.8067,0.3,2.0,8.3,2016,4,19,0,4817
77,13.3,1.8067,0.7,1.9,10.3,2016,4,20,0,4650
78,13.3,1.8067,0.7,1.9,16.7,2016,4,21,0,4763
79,13.3,1.8067,0.4,1.7,15.0,2016,4,22,0,4763
80,13.4,1.8067,0.0,1.3,10.8,2016,4,23,0,4763
81,13.4,1.8067,0.0,1.0,6.2,2016,4,24,0,4763
82,13.4,1.8067,0.1,1.0,9.3,2016,4,25,0,4763
83,13.5,1.8067,0.0,1.0,14.0,2016,4,26,0,4597
84,13.5,1.8067,-0.1,1.1,14.7,2016,4,27,0,4597
85,13.5,1.8067,-0.0,1.3,13.2,2016,4,28,1000,3880
86,13.6,1.8067,0.2,1.5,10.4,2016,4,29,0,3880
87,13.6,1.8067,0.4,2.0,10.1,2016,4,30,0,3880
88,13.6,1.3794,0.5,2.2,10.4,2016,5,1,0,3880
89,13.7,1.3794,0.8,2.2,17.4,2016,5,2,0,3657
90,13.7,1.3794,0.5,2.1,15.5,2016,5,3,0,3490
91,13.7,1.3794,0.2,1.8,11.7,2016,5,4,0,3490
92,13.7,1.3794,0.4,1.7,12.9,2016,5,5,0,3490
93,13.8,1.3794,0.6,2.1,18.9,2016,5,6,0,3490
94,13.8,1.3794,0.2,2.1,7.9,2016,5,7,0,3490
95,13.8,1.3794,0.2,1.5,9.1,2016,5,8,1000,3490
96,13.9,1.3794,0.2,1.6,13.6,2016,5,9,0,3373
97,13.9,1.3794,0.2,1.6,16.3,2016,5,10,0,3373
98,13.9,1.3794,0.0,2.1,14.6,2016,5,11,0,3373
99,13.9,1.3794,0.5,2.2,15.1,2016,5,12,0,3763
100,14.0,1.3794,1.0,2.1,14.6,2016,5,13,1000,3763
101,14.0,1.3794,0.8,2.9,13.7,2016,5,14,0,3763
102,14.0,1.3794,1.1,2.9,18.3,2016,5,15,0,3763
103,14.0,1.3794,1.0,2.7,9.9,2016,5,16,0,3763
104,14.1,1.3794,0.8,2.7,11.6,2016,5,17,0,3763
105,14.1,1.3794,0.5,1.8,13.8,2016,5,18,0,3763
106,14.1,1.3794,0.3,1.3,14.1,2016,5,19,1000,3597
107,14.1,1.3794,0.3,1.9,13.5,2016,5,20,0,3597
108,14.2,1.3794,0.5,2.0,11.3,2016,5,21,1000,3597
109,14.2,1.3794,0.3,2.0,12.4,2016,5,22,0,3597
110,14.2,1.3794,0.3,2.3,14.1,2016,5,23,0,3597
111,14.2,1.3794,0.6,2.5,19.1,2016,5,24,0,3597
112,14.3,1.3794,0.7,2.5,16.7,2016,5,25,0,3597
113,14.3,1.3794,0.9,2.3,17.4,2016,5,26,0,3263
114,14.3,1.3794,0.8,2.9,17.7,2016,5,27,0,3263
115,14.3,1.3794,1.1,2.7,16.1,2016,5,28,0,3263
116,14.3,1.3794,0.9,3.1,16.6,2016,5,29,0,3263
117,14.3,1.3794,0.7,2.9,16.1,2016,5,30,0,3263
118,14.4,0.7902,0.7,2.3,17.7,2016,6,1,0,3263
119,14.4,0.7902,0.5,2.2,17.9,2016,6,2,0,2833
120,14.4,0.7902,0.5,2.4,16.4,2016,6,3,0,2833
121,14.4,0.7902,0.6,2.8,18.1,2016,6,4,0,2833
122,14.4,0.7902,0.9,2.9,18.2,2016,6,5,1000,2833
123,14.4,0.7902,1.2,3.0,20.2,2016,6,6,0,2833
124,14.5,0.7902,1.2,3.2,21.5,2016,6,7,0,2667
125,14.5,0.7902,1.2,3.4,20.3,2016,6,8,0,2667
126,14.5,0.7902,1.2,4.0,21.4,2016,6,9,0,2430
127,14.5,0.7902,1.3,3.9,21.7,2016,6,10,0,2430
128,14.5,0.7902,1.6,3.2,24.2,2016,6,11,1000,2430
129,14.5,0.7902,1.5,3.2,26.3,2016,6,12,0,2430
130,14.5,0.7902,0.8,3.0,22.8,2016,6,13,0,2430
131,14.5,0.7902,0.7,2.7,20.8,2016,6,14,1000,2430
132,14.5,0.7902,1.0,2.6,22.4,2016,6,15,1000,2430
133,14.5,0.7902,1.1,3.0,21.5,2016,6,16,0,2330
134,14.5,0.7902,1.0,3.3,19.4,2016,6,17,0,2330
135,14.5,0.7902,1.2,3.4,21.3,2016,6,18,0,2330
136,14.5,0.7902,1.0,3.2,24.4,2016,6,19,0,2330
137,14.5,0.7902,1.2,3.1,27.0,2016,6,20,0,2330
138,14.5,0.7902,1.5,3.3,26.9,2016,6,21,0,2330
139,14.5,0.7902,1.4,3.6,25.7,2016,6,22,0,2330
140,14.5,0.7902,1.4,3.2,26.7,2016,6,23,0,2163
141,14.5,0.7902,1.4,3.3,24.7,2016,6,24,1000,2097
142,14.5,0.7902,1.4,3.7,20.6,2016,6,25,0,2097
143,14.5,0.7902,1.5,3.6,20.5,2016,6,26,0,2097
144,14.5,0.7902,1.2,3.6,20.9,2016,6,27,0,1997
145,14.5,0.7902,1.1,3.0,21.3,2016,6,28,0,1997
146,14.5,0.7902,1.1,3.3,23.9,2016,6,29,1000,1997
147,14.5,0.7902,1.2,3.8,27.2,2016,6,30,0,2180
148,14.5,0.6156,1.6,4.0,29.0,2016,7,1,0,2180
149,14.5,0.6156,2.0,4.3,27.7,2016,7,2,0,2180
150,14.5,0.6156,2.1,4.6,25.9,2016,7,3,0,2180
151,14.5,0.6156,2.0,4.7,32.2,2016,7,4,0,2180
152,14.4,0.6156,2.0,4.3,32.7,2016,7,5,1000,2180
153,14.4,0.6156,1.9,4.2,33.6,2016,7,6,0,2180
154,14.4,0.6156,2.0,4.1,30.9,2016,7,7,0,2180
155,14.4,0.6156,2.0,4.0,29.7,2016,7,8,1000,2180
156,14.4,0.6156,1.8,4.6,29.6,2016,7,9,1000,2180
157,14.4,0.6156,1.9,4.1,30.6,2016,7,10,0,2180
158,14.4,0.6156,1.9,3.8,31.1,2016,7,11,0,2180
159,14.4,0.6156,1.7,3.6,29.6,2016,7,12,0,2347
160,14.3,0.6156,1.7,4.3,29.6,2016,7,13,0,2347
161,14.3,0.6156,1.9,4.3,26.1,2016,7,14,0,3163
162,14.3,0.6156,1.8,4.5,24.7,2016,7,15,0,3163
163,14.3,0.6156,2.2,3.9,26.4,2016,7,16,1000,3163
164,14.3,0.6156,2.0,3.9,26.2,2016,7,17,0,3163
165,14.3,0.6156,1.6,4.0,24.8,2016,7,18,0,3163
166,14.2,0.6156,1.9,4.0,26.3,2016,7,19,1000,3163
167,14.2,0.6156,1.8,4.1,25.7,2016,7,20,0,3163
168,14.2,0.6156,2.1,3.8,26.1,2016,7,21,0,3080
169,14.2,0.6156,2.2,4.2,28.0,2016,7,22,0,3080
170,14.1,0.6156,2.3,4.8,28.2,2016,7,23,1000,3080
171,14.1,0.6156,2.2,4.3,32.0,2016,7,24,2000,3080
172,14.1,0.6156,1.9,4.4,31.6,2016,7,25,1000,3080
173,14.1,0.6156,2.1,4.8,32.2,2016,7,26,0,3247
174,14.0,0.6156,2.3,4.9,32.2,2016,7,27,1000,3247
175,14.0,0.6156,2.5,5.6,34.0,2016,7,28,1000,2997
176,14.0,0.6156,2.9,5.4,33.9,2016,7,29,0,2997
177,14.0,0.6156,2.8,5.0,33.2,2016,7,30,1000,2997
178,13.9,0.7487,2.7,5.2,29.7,2016,8,1,1000,2997
179,13.9,0.7487,2.5,5.1,31.7,2016,8,2,0,2997
180,13.9,0.7487,2.4,5.3,30.3,2016,8,3,0,2997
181,13.8,0.7487,2.9,5.2,30.6,2016,8,4,1000,3980
182,13.8,0.7487,3.0,4.9,31.5,2016,8,5,0,3330
183,13.8,0.7487,2.7,5.4,32.4,2016,8,6,0,3330
184,13.7,0.7487,2.6,5.3,32.5,2016,8,7,0,3330
185,13.7,0.7487,2.7,4.9,32.2,2016,8,8,1000,3330
186,13.7,0.7487,2.4,5.1,33.8,2016,8,9,0,3330
187,13.7,0.7487,2.5,5.2,33.6,2016,8,10,0,3330
188,13.6,0.7487,2.8,5.1,30.6,2016,8,11,0,3330
189,13.6,0.7487,2.9,4.9,30.8,2016,8,12,0,3163
190,13.5,0.7487,2.6,5.3,30.4,2016,8,13,0,3163
191,13.5,0.7487,2.7,4.9,33.4,2016,8,14,1000,3163
192,13.5,0.7487,2.8,4.8,33.6,2016,8,15,1000,3163
193,13.5,0.7487,2.7,5.1,28.9,2016,8,16,1000,3163
194,13.4,0.7487,2.8,5.1,31.1,2016,8,17,1000,3163
195,13.4,0.7487,2.8,5.3,30.8,2016,8,18,0,3163
196,13.4,0.7487,3.1,5.3,29.7,2016,8,19,2000,3163
197,13.3,0.7487,3.6,5.8,31.5,2016,8,20,1000,3163
198,13.3,0.7487,3.3,6.1,29.7,2016,8,21,0,3163
199,13.3,0.7487,2.9,6.0,31.1,2016,8,22,0,3163
200,13.2,0.7487,3.2,6.1,31.7,2016,8,23,0,2993
201,13.2,0.7487,3.3,6.4,28.0,2016,8,24,0,2993
202,13.2,0.7487,3.3,6.4,26.3,2016,8,25,1000,2767
203,13.1,0.7487,3.5,6.0,27.8,2016,8,26,1000,2767
204,13.1,0.7487,3.6,6.7,21.6,2016,8,27,0,2767
205,13.1,0.7487,3.8,6.1,20.0,2016,8,28,0,2767
206,13.0,0.7487,3.6,6.4,17.7,2016,8,29,0,3043
207,13.0,0.7487,3.4,6.1,19.0,2016,8,30,0,3043
208,13.0,0.7487,3.5,6.0,19.6,2016,8,31,1000,3043
209,12.9,0.9538,3.2,6.0,22.9,2016,9,1,1000,3967
210,12.9,0.9538,3.3,6.6,24.2,2016,9,2,0,3967
211,12.9,0.9538,3.9,6.8,25.7,2016,9,3,0,3967
212,12.8,0.9538,3.8,6.7,28.3,2016,9,4,0,3967
213,12.8,0.9538,3.3,6.3,27.7,2016,9,5,0,3827
214,12.7,0.9538,3.4,5.9,25.7,2016,9,6,0,3827
215,12.7,0.9538,3.9,6.2,25.0,2016,9,7,0,4327
216,12.7,0.9538,3.9,6.4,22.1,2016,9,8,1000,5617
217,12.6,0.9538,3.7,6.4,22.7,2016,9,9,1000,5617
218,12.6,0.9538,3.8,6.2,23.2,2016,9,10,2000,5617
219,12.6,0.9538,3.9,6.5,25.3,2016,9,11,0,5617
220,12.5,0.9538,3.8,6.6,23.4,2016,9,12,1000,5617
221,12.5,0.9538,3.6,6.3,23.6,2016,9,13,1000,5617
222,12.5,0.9538,3.5,6.4,25.3,2016,9,14,0,5617
223,12.4,0.9538,3.4,6.4,24.3,2016,9,15,1000,5617
224,12.4,0.9538,3.8,6.9,25.4,2016,9,16,0,5617
225,12.3,0.9538,3.7,6.3,23.9,2016,9,17,1000,5617
226,12.3,0.9538,3.9,6.6,23.4,2016,9,18,0,5617
227,12.3,0.9538,3.8,7.0,19.3,2016,9,19,0,5147
228,12.2,0.9538,3.8,6.8,13.8,2016,9,20,0,5480
229,12.2,0.9538,3.9,6.2,14.7,2016,9,21,2000,5813
230,12.2,0.9538,3.7,6.8,16.7,2016,9,22,0,5730
231,12.1,0.9538,4.0,7.6,18.2,2016,9,23,0,5397
232,12.1,0.9538,4.4,7.3,20.0,2016,9,24,0,5397
233,12.0,0.9538,4.5,7.7,21.9,2016,9,25,0,5397
234,12.0,0.9538,4.6,7.4,25.4,2016,9,26,1000,5397
235,12.0,0.9538,4.2,7.4,28.5,2016,9,27,0,5397
236,11.9,0.9538,4.0,7.1,25.4,2016,9,28,1000,5397
237,11.9,0.9538,4.1,6.9,23.5,2016,9,29,0,4967
238,11.9,0.9538,4.2,7.3,20.9,2016,9,30,0,4967
239,11.8,1.3418999999999999,4.1,7.6,23.5,2016,10,1,0,4967
240,11.8,1.3418999999999999,4.3,7.7,26.8,2016,10,2,1000,4967
241,11.8,1.3418999999999999,4.7,7.2,28.6,2016,10,3,1000,4967
242,11.7,1.3418999999999999,4.6,7.0,23.3,2016,10,4,1000,5133
243,11.7,1.3418999999999999,4.5,7.2,22.7,2016,10,5,1000,5133
244,11.6,1.3418999999999999,4.6,7.6,16.7,2016,10,6,0,5133
245,11.6,1.3418999999999999,4.5,8.0,19.0,2016,10,7,1000,5133
246,11.6,1.3418999999999999,4.9,7.4,17.8,2016,10,8,2000,5133
247,11.5,1.3418999999999999,4.4,7.6,8.4,2016,10,9,1000,5133
248,11.5,1.3418999999999999,4.1,6.7,10.8,2016,10,10,1000,5467
249,11.5,1.3418999999999999,4.0,7.4,13.3,2016,10,11,0,5467
250,11.4,1.3418999999999999,3.9,7.4,12.3,2016,10,12,0,5800
251,11.4,1.3418999999999999,4.2,7.0,13.1,2016,10,13,1000,6450
252,11.4,1.3418999999999999,4.1,7.1,13.0,2016,10,14,0,6450
253,11.3,1.3418999999999999,3.9,7.0,14.8,2016,10,15,0,6450
254,11.3,1.3418999999999999,3.9,7.5,17.6,2016,10,16,0,6450
255,11.3,1.3418999999999999,4.3,7.5,19.8,2016,10,17,0,6450
256,11.2,1.3418999999999999,4.7,7.6,16.3,2016,10,18,1000,6450
257,11.2,1.3418999999999999,4.7,7.8,17.8,2016,10,19,1000,6450
258,11.1,1.3418999999999999,4.8,7.4,16.8,2016,10,20,0,6950
259,11.1,1.3418999999999999,4.7,7.8,16.1,2016,10,21,0,6950
260,11.1,1.3418999999999999,4.4,7.6,15.7,2016,10,22,2000,6950
261,11.1,1.3418999999999999,4.6,8.0,15.9,2016,10,23,0,6950
262,11.0,1.3418999999999999,5.1,8.2,14.1,2016,10,24,0,6950
263,11.0,1.3418999999999999,5.0,8.3,16.2,2016,10,25,1000,6950
264,10.9,1.3418999999999999,4.9,8.6,13.3,2016,10,26,0,6617
265,10.9,1.3418999999999999,5.0,8.4,13.3,2016,10,27,2000,6617
266,10.9,1.3418999999999999,4.9,8.0,14.6,2016,10,28,0,6617
267,10.8,1.3418999999999999,4.7,7.7,8.1,2016,10,29,1000,6617
268,10.8,1.3418999999999999,4.7,7.9,5.2,2016,10,30,2000,6617
269,10.7,1.7338999999999998,4.6,7.7,5.2,2016,11,1,1000,6283
270,10.7,1.7338999999999998,5.0,8.3,5.9,2016,11,2,1000,6283
271,10.7,1.7338999999999998,5.2,8.2,8.8,2016,11,3,2000,5783
272,10.6,1.7338999999999998,4.7,8.2,10.7,2016,11,4,0,5783
273,10.6,1.7338999999999998,4.3,8.1,13.4,2016,11,5,0,5783
274,10.6,1.7338999999999998,4.5,7.9,12.3,2016,11,6,1000,5783
275,10.6,1.7338999999999998,4.8,7.7,11.9,2016,11,7,1000,5783
276,10.5,1.7338999999999998,4.9,8.3,7.8,2016,11,8,0,5783
277,10.5,1.7338999999999998,4.8,8.4,3.8,2016,11,9,0,5783
278,10.5,1.7338999999999998,4.9,8.3,8.8,2016,11,10,0,6117
279,10.4,1.7338999999999998,4.7,8.2,9.0,2016,11,11,1000,6117
280,10.4,1.7338999999999998,5.1,8.2,10.3,2016,11,12,0,6117
281,10.4,1.7338999999999998,5.0,7.9,14.0,2016,11,13,0,6117
282,10.4,1.7338999999999998,4.6,7.8,17.6,2016,11,14,1000,6117
283,10.3,1.7338999999999998,4.4,7.4,6.9,2016,11,15,1000,6117
284,10.3,1.7338999999999998,4.3,7.8,5.4,2016,11,16,0,5783
285,10.3,1.7338999999999998,4.5,7.9,7.2,2016,11,17,1000,5317
286,10.3,1.7338999999999998,5.1,8.5,12.0,2016,11,18,2000,5317
287,10.2,1.7338999999999998,5.1,8.4,16.5,2016,11,19,1000,5317
288,10.2,1.7338999999999998,4.7,8.0,12.2,2016,11,20,0,5317
289,10.2,1.7338999999999998,4.7,8.4,12.6,2016,11,21,0,4663
290,10.2,1.7338999999999998,5.0,8.5,6.5,2016,11,22,1000,4663
291,10.1,1.7338999999999998,4.9,7.9,3.3,2016,11,23,0,4663
292,10.1,1.7338999999999998,5.0,7.7,4.0,2016,11,24,0,4663
293,10.1,1.7338999999999998,4.9,8.3,4.6,2016,11,25,2000,4663
294,10.1,1.7338999999999998,4.9,8.5,6.2,2016,11,26,2000,4663
295,10.0,1.7338999999999998,5.0,8.7,7.5,2016,11,27,1000,4663
296,10.0,1.7338999999999998,4.7,8.8,5.5,2016,11,28,1000,4663
297,10.0,1.7338999999999998,4.9,8.3,3.6,2016,11,29,1000,4663
298,10.0,1.7338999999999998,4.6,7.5,7.4,2016,11,30,2000,4813
299,10.0,1.3448,4.4,8.2,7.1,2016,12,1,0,4663
300,10.0,1.3448,4.5,8.4,4.7,2016,12,2,0,4663
301,9.9,1.3448,5.2,8.7,5.6,2016,12,3,0,4663
302,9.9,1.3448,5.4,9.2,7.4,2016,12,4,0,4663
303,9.9,1.3448,5.5,9.2,8.7,2016,12,5,0,4830
304,9.9,1.3448,5.5,8.8,3.7,2016,12,6,1000,4830
305,9.9,1.3448,4.8,8.4,5.6,2016,12,7,0,4830
306,9.9,1.3448,4.8,7.9,6.6,2016,12,8,1000,5147
307,9.9,1.3448,5.0,8.8,6.1,2016,12,9,0,5147
308,9.9,1.3448,4.9,8.8,3.1,2016,12,10,0,5147
309,9.8,1.3448,5.3,9.0,2.7,2016,12,11,1000,5147
310,9.8,1.3448,5.4,9.1,6.3,2016,12,12,0,5147
311,9.8,1.3448,5.1,8.6,7.8,2016,12,13,2000,5147
312,9.8,1.3448,4.4,7.8,4.5,2016,12,14,1000,5313
313,9.8,1.3448,4.3,8.0,4.5,2016,12,15,0,5900
314,9.8,1.3448,4.2,7.7,3.6,2016,12,16,2000,5900
315,9.8,1.3448,4.1,7.5,5.6,2016,12,17,1000,5900
316,9.8,1.3448,4.1,7.9,7.3,2016,12,18,0,5900
317,9.8,1.3448,4.3,7.6,12.4,2016,12,19,0,5900
318,9.8,1.3448,4.6,8.6,10.3,2016,12,20,1000,5900
319,9.8,1.3448,4.8,8.6,13.6,2016,12,21,0,5900
320,9.8,1.3448,4.9,8.7,10.2,2016,12,22,0,5900
321,9.8,1.3448,4.8,8.4,6.2,2016,12,23,1000,5900
322,9.8,1.3448,4.5,7.8,4.7,2016,12,24,3000,5900
323,9.8,1.3448,4.6,8.4,5.8,2016,12,25,1000,5900
324,9.8,1.3448,4.9,8.4,9.1,2016,12,26,0,5900
325,9.8,1.3448,5.0,8.6,4.6,2016,12,27,2000,6067
326,9.8,1.3448,4.9,8.3,2.9,2016,12,28,1000,6067
327,9.8,1.3448,5.3,8.5,3.6,2016,12,29,0,6067
328,9.8,1.3448,4.9,9.1,3.4,2016,12,30,0,5900
329,9.8,1.8444,4.9,8.7,6.7,2017,1,1,0,5900
330,9.9,1.8444,4.8,8.4,8.2,2017,1,2,1000,5900
331,9.9,1.8444,5.2,8.6,6.0,2017,1,3,0,5900
332,9.9,1.8444,5.3,8.9,6.6,2017,1,4,0,5900
333,9.9,1.8444,4.8,8.5,6.9,2017,1,5,0,5900
334,9.9,1.8444,4.5,8.8,7.0,2017,1,6,1000,5900
335,9.9,1.8444,4.8,8.6,6.8,2017,1,7,1000,5900
336,9.9,1.8444,4.7,9.0,8.1,2017,1,8,1000,5900
337,10.0,1.8444,4.4,8.3,5.7,2017,1,9,0,5900
338,10.0,1.8444,4.5,8.0,4.3,2017,1,10,1000,5900
339,10.0,1.8444,4.5,8.6,3.3,2017,1,11,1000,5900
340,10.0,1.8444,4.8,8.8,5.4,2017,1,12,0,5900
341,10.0,1.8444,4.8,9.1,4.4,2017,1,13,1000,5900
342,10.0,1.8444,4.7,8.6,3.0,2017,1,14,1000,5900
343,10.1,1.8444,4.8,8.7,2.5,2017,1,15,1000,5900
344,10.1,1.8444,4.3,8.6,2.6,2017,1,16,0,5900
345,10.1,1.8444,4.2,7.7,2.9,2017,1,17,1000,5900
346,10.1,1.8444,4.3,7.7,4.0,2017,1,18,1000,5900
347,10.1,1.8444,4.2,8.4,4.6,2017,1,19,0,5900
348,10.2,1.8444,4.1,8.3,4.7,2017,1,20,1000,5900
349,10.2,1.8444,4.5,8.4,4.7,2017,1,21,1000,5900
350,10.2,1.8444,4.7,8.3,4.3,2017,1,22,1000,5900
351,10.2,1.8444,4.2,8.4,3.3,2017,1,23,1000,5900
352,10.3,1.8444,4.4,8.2,3.4,2017,1,24,0,5733
353,10.3,1.8444,4.6,8.7,3.5,2017,1,25,1000,5733
354,10.3,1.8444,4.9,8.5,3.5,2017,1,26,1000,5733
355,10.4,1.8444,5.2,8.7,4.0,2017,1,27,0,5733
356,10.4,1.8444,5.2,8.8,3.2,2017,1,28,2000,5733
357,10.4,1.8444,5.4,8.5,7.9,2017,1,29,0,5733
358,10.4,1.8444,5.1,8.5,3.9,2017,1,30,0,5733
359,10.5,1.8444,4.7,8.5,2.7,2017,1,31,0,5567
360,10.5,1.5949,4.4,8.4,2.7,2017,2,1,0,5567
361,10.5,1.5949,4.5,8.4,2.5,2017,2,2,1000,5950
362,10.6,1.5949,4.4,8.5,4.2,2017,2,3,0,5950
363,10.6,1.5949,4.4,8.3,5.6,2017,2,4,1000,5950
364,10.6,1.5949,4.2,8.1,7.7,2017,2,5,1000,5950
365,10.6,1.5949,3.7,8.4,3.8,2017,2,6,0,5950
366,10.7,1.5949,4.1,8.4,3.4,2017,2,7,1000,5950
367,10.7,1.5949,4.3,9.1,4.1,2017,2,8,0,6117
368,10.7,1.5949,4.8,9.1,4.0,2017,2,9,0,5567
369,10.8,1.5949,4.8,8.9,3.9,2017,2,10,0,5567
370,10.8,1.5949,4.5,8.6,4.1,2017,2,11,1000,5567
371,10.8,1.5949,4.5,8.4,4.1,2017,2,12,1000,5567
372,10.9,1.5949,4.3,7.8,5.3,2017,2,13,3000,5567
373,10.9,1.5949,4.0,8.4,4.2,2017,2,14,0,5400
374,10.9,1.5949,4.3,9.0,4.0,2017,2,15,0,5233
375,11.0,1.5949,4.8,9.1,9.2,2017,2,16,0,5067
376,11.0,1.5949,4.0,8.7,6.1,2017,2,17,1000,5067
377,11.0,1.5949,4.2,8.3,2.7,2017,2,18,1000,5067
378,11.1,1.5949,4.4,8.8,5.4,2017,2,19,0,5067
379,11.1,1.5949,4.7,8.6,5.9,2017,2,20,1000,5067
380,11.1,1.5949,4.4,8.2,3.3,2017,2,21,1000,5067
381,11.2,1.5949,4.4,8.0,8.3,2017,2,22,1000,5067
382,11.2,1.5949,4.4,8.3,4.1,2017,2,23,0,5067
383,11.2,1.5949,4.0,7.8,3.2,2017,2,24,2000,5067
384,11.3,1.5949,4.0,8.4,3.9,2017,2,25,1000,5067
385,11.3,1.5949,4.4,8.5,4.3,2017,2,26,0,5067
386,11.4,1.5949,4.4,8.0,4.3,2017,2,27,0,5067
